date,subject,body,label,from
2024-08-21 11:05:36.768384192,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1927@suspicious-domain.com
2024-08-23 06:56:22.091045504,Click here to claim your prize,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1928@suspicious-domain.com
2024-08-25 02:47:07.413706816,Congratulations! You've won,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1929@suspicious-domain.com
2024-08-26 22:37:52.736368192,Congratulations! You've won,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1930@suspicious-domain.com
2024-08-28 18:28:38.059029504,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1931@suspicious-domain.com
2024-08-30 14:19:23.381690816,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1932@suspicious-domain.com
2024-09-01 10:10:08.704352128,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1933@suspicious-domain.com
2024-09-03 06:00:54.027013504,Click here to claim your prize,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1934@suspicious-domain.com
2024-09-05 01:51:39.349674816,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1935@suspicious-domain.com
2024-09-06 21:42:24.672336128,Important security alert,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1936@suspicious-domain.com
2024-09-08 17:33:09.994997504,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1937@suspicious-domain.com
2024-09-10 13:23:55.317658816,Important security alert,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1938@suspicious-domain.com
2024-09-12 09:14:40.640320128,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1939@suspicious-domain.com
2024-09-14 05:05:25.962981504,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1940@suspicious-domain.com
2024-09-16 00:56:11.285642816,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1941@suspicious-domain.com
2024-09-17 20:46:56.608304128,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1942@suspicious-domain.com
2024-09-19 16:37:41.930965440,Reset your password now,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1943@suspicious-domain.com
2024-09-21 12:28:27.253626816,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1944@suspicious-domain.com
2024-09-23 08:19:12.576288128,Congratulations! You've won,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1945@suspicious-domain.com
2024-09-25 04:09:57.898949440,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1946@suspicious-domain.com
2024-09-27 00:00:43.221610816,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1947@suspicious-domain.com
2024-09-28 19:51:28.544272128,Action required: Update payment information,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1948@suspicious-domain.com
2024-09-30 15:42:13.866933440,Your package is waiting,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1949@suspicious-domain.com
2024-10-02 11:32:59.189594752,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1950@suspicious-domain.com
2024-10-04 07:23:44.512256128,Click here to claim your prize,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1951@suspicious-domain.com
2024-10-06 03:14:29.834917440,Unusual activity detected,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1952@suspicious-domain.com
2024-10-07 23:05:15.157578752,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1953@suspicious-domain.com
2024-10-09 18:56:00.480240128,Reset your password now,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1954@suspicious-domain.com
2024-10-11 14:46:45.802901440,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1955@suspicious-domain.com
2024-10-13 10:37:31.125562752,Unusual activity detected,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1956@suspicious-domain.com
2024-10-15 06:28:16.448224064,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1957@suspicious-domain.com
2024-10-17 02:19:01.770885440,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1958@suspicious-domain.com
2024-10-18 22:09:47.093546752,Reset your password now,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1959@suspicious-domain.com
2024-10-20 18:00:32.416208064,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1960@suspicious-domain.com
